,gb_smid,stationname,brandname,stationalias,address,cross2,cityshort,dma,state,postalcode,lat,long,has_fuel,has_power,has_diesel,has_fuel_update_date,has_power_update_date,has_diesel_update_date,avgprice,price_groups,avg_wait_time,avg_wait_time_grp,wait_observed_time,observed_date
2515,50862,Shell,Shell,,2035 Gentilly Blvd,Paris Ave,New Orleans,New Orleans,LA,70119,29.990001931206,-90.072750373016,N,N,Y,2021-08-31 17:42:17.538,2021-09-02 00:10:37.523,2020-11-08 06:06:32.906,,0.0,1.34,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2516,85853,Jefferson Fast Stop,,,3220 Jefferson Hwy,Shrewsbury Ct,Jefferson,New Orleans,LA,70121,29.962849,-90.158438,Y,Y,N,2021-09-05 13:35:53.221,2021-09-05 13:35:53.221,2021-09-05 13:35:53.221,,0.0,1.61,1,2021-09-09 22:00:00.000,2021-09-10 19:23:01.000
2517,56112,Shell,Shell,,1700 Hickory Ave,Citrus Rd,Harahan,New Orleans,LA,70123,29.963307263729,-90.205749571323,Y,Y,N,2021-09-10 15:05:32.147,2021-09-10 15:05:32.147,2021-09-03 12:44:20.918,2.93,4.0,10.28,2,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2518,96855,Discount Gas,,,3305 S Broad St,Washington Ave,New Orleans,New Orleans,LA,70125,29.950943532464,-90.101124644279,Y,Y,Y,2021-09-09 21:20:49.190,2021-09-09 21:20:50.096,,,0.0,1.0,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2519,98957,Discount Corner,,,4101 S Claiborne Ave,General Taylor,New Orleans,New Orleans,LA,70125,29.94085781062,-90.100228817127,Y,Y,Y,2021-09-08 14:46:25.543,2021-09-08 14:46:25.938,,2.99,5.0,1.42,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2520,50853,Shell,Shell,,6201 S Claiborne Ave,Calhoun St,New Orleans,New Orleans,LA,70125,29.946121,-90.11334,Y,Y,N,2021-09-08 18:45:51.128,2021-09-08 18:45:51.128,2021-09-08 15:28:59.953,,0.0,10.23,2,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2521,170076,Exxon,Exxon,Louisa Xpress,4301 Louisa Dr,Chef Menteur Hwy,Gentilly,New Orleans,LA,70126,30.005936,-90.036049,N,Y,Y,2021-09-03 13:05:02.141,2021-09-03 13:05:04.095,,,0.0,2.83,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2522,121564,Big Easy Travel Plaza,,,5000 Old Gentilly Rd,Louisa St,New Orleans,New Orleans,LA,70126-5005,30.004697252399,-90.032680034637,N,N,N,2021-09-01 07:31:52.134,2021-09-01 07:31:49.467,2021-09-01 07:31:51.843,,0.0,5.27,2,2021-09-09 21:00:00.000,2021-09-10 19:23:01.000
2523,149146,Downman Center,,,7200 Downman Rd,Dorothea St,New Orleans,New Orleans,LA,70126,30.025333,-90.024429,N,Y,N,2021-09-01 23:59:55.659,2021-09-01 23:59:55.658,2021-09-01 23:59:55.654,,0.0,1.0,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2524,174811,Fuel Express Mart,,,6501 I-10 Service Rd,Lamb Rd,New Orleans,New Orleans,LA,70126,30.026959,-90.016077,N,N,N,2021-09-01 15:39:49.996,2021-09-01 15:39:50.774,2021-09-01 15:39:50.364,,0.0,0.59,1,2021-09-09 22:00:00.000,2021-09-10 19:23:01.000
2525,97787,Chevron,Chevron,,10422 Chef Menteur Hwy,Coronado Dr,New Orleans,New Orleans,LA,70127-4216,30.019428,-89.9641,Y,Y,Y,2021-09-06 18:58:42.451,2021-09-06 18:58:42.452,2021-09-06 18:58:42.443,,0.0,1.2,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2526,69198,Paradise Truck Stop,Texaco,,2101 Paris Rd,Bayou Bienvenue,New Orleans,New Orleans,LA,70129,29.985765,-89.94434,Y,Y,Y,,2021-08-30 23:44:06.876,,,0.0,0.33,1,2021-09-09 22:00:00.000,2021-09-10 19:23:01.000
2527,50901,Jesters Court,,,501 St Mary St,Ridgefield Rd,Thibodaux,New Orleans,LA,70301,29.795996,-90.826962,Y,Y,Y,2021-09-03 20:36:13.420,,,,0.0,1.79,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2528,134831,Chevron,Chevron,,512 LA-20,Perez Ln,Chackbay,New Orleans,LA,70301,29.87662,-90.80465,N,Y,Y,2021-09-02 11:57:03.631,,,,0.0,3.18,1,2021-09-09 20:00:00.000,2021-09-10 19:23:01.000
2529,134373,Chevron,Chevron,Shop Rite  51,310 East Bayou Rd,Davis Dr,Thibodaux,New Orleans,LA,70301,29.7985202,-90.8087589,Y,N,N,2021-09-03 20:37:19.987,2021-09-02 11:29:12.480,2021-09-02 11:29:12.480,2.93,4.0,1.06,1,2021-09-09 18:00:00.000,2021-09-10 19:23:01.000
2530,149440,Mikes Country Store,,,2999 Choctaw Rd,Delatte Rd,Thibodaux,New Orleans,LA,70301,29.839928,-90.694869,Y,Y,Y,2021-09-03 19:53:16.962,2021-09-03 19:53:16.962,,,0.0,1.88,1,2021-09-07 19:00:00.000,2021-09-10 19:23:01.000
2531,148556,Shell,Shell,,1809 LA-3185,Talbot Ave,Thibodaux,New Orleans,LA,70301,29.784483511011,-90.85954874754,Y,Y,Y,2021-09-05 23:19:38.874,2021-09-05 23:19:39.746,,2.99,5.0,3.58,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2562,50733,CITGO,CITGO,Hollywood Truckstop,2051 US-90 E ,Arlington Dr,Berwick,New Orleans,LA,70342,29.686822434566,-91.250681877136,Y,Y,Y,2021-09-10 12:12:50.238,2021-09-10 12:12:50.238,2021-09-10 12:12:50.238,2.94,4.0,10.73,2,2021-09-09 22:00:00.000,2021-09-10 19:23:01.000
2563,50735,Exxon,Exxon,Jubilee,4899 LA-182 E ,Bowman St,Berwick,New Orleans,LA,70342,29.693421,-91.22328,Y,Y,N,2021-09-09 18:01:57.477,2021-09-09 18:01:57.478,2021-09-06 19:55:48.917,,0.0,1.8,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2564,50734,Gulf,Gulf,Ganaway's  4,621 California St,5th St,Berwick,New Orleans,LA,70342,29.693389,-91.221349,N,Y,Y,2021-09-06 19:55:26.179,2021-09-06 19:55:27.013,2019-08-19 17:03:31.000,,0.0,2.0,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2565,155512,Exxon,Exxon,Jack's Exxon,14807 W Main St,W 68th St,Cut Off,Baton Rouge,LA,70345,29.522113524579,-90.334635078907,N,N,Y,2021-09-05 02:39:09.628,2021-09-05 02:39:09.628,,,0.0,1.01,1,2021-09-08 15:00:00.000,2021-09-10 19:23:01.000
2566,135273,Chevron,Chevron,,16860 LA-3235,LA-3162,Galliano,New Orleans,LA,70354,29.46622,-90.32479,N,N,Y,2021-09-10 16:56:53.695,2021-09-10 16:56:53.695,,,0.0,,0,,2021-09-10 19:23:01.000
2567,135274,Texaco,Texaco,,352 LA-3162,LA-3235,Galliano,New Orleans,LA,70354,29.468785477447,-90.324032306671,N,N,N,2021-09-02 19:23:53.055,2021-09-02 19:23:53.055,2021-09-02 19:23:53.055,,0.0,1.12,1,2021-09-09 22:00:00.000,2021-09-10 19:23:01.000
2568,147551,Shell,Shell,T-Pops Mart,705 N Alex Plaisance Blvd,Dursette St,Golden Meadow,New Orleans,LA,70357,29.393030262598,-90.274851322174,N,N,N,2021-09-10 17:03:10.385,2021-09-10 17:03:10.385,2021-09-10 17:03:10.386,,0.0,2.02,1,2021-09-08 15:00:00.000,2021-09-10 19:23:01.000
2569,50790,Shell,Shell,,1280 St Charles St,Mystic Dr,Houma,New Orleans,LA,70360,29.587204,-90.744139,N,N,Y,2021-09-06 14:56:16.483,2021-09-06 14:56:17.932,,,0.0,1.87,1,2021-09-09 21:00:00.000,2021-09-10 19:23:01.000
2570,50792,Shell,Shell,,4900 Little Bayou Black Dr,Venture Blvd,Houma,New Orleans,LA,70360,29.600476387101,-90.760588645935,N,Y,N,2021-09-06 18:57:03.482,2021-09-05 19:03:29.302,2021-09-03 02:06:51.957,3.05,5.0,1.5,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2571,171707,Donald's Service,,,6716 W Main St,Wayne Ave,Houma,New Orleans,LA,70360,29.614534,-90.74625,Y,Y,Y,2021-09-07 16:13:38.782,2021-09-07 16:13:38.782,,,0.0,1.02,1,2021-09-09 21:00:00.000,2021-09-10 19:23:01.000
2572,150397,Rocko's Food & Fuel,Exxon,,2119 Bayou Black Dr,St Charles St,Houma,New Orleans,LA,70360,29.573771,-90.748127,Y,N,N,2021-09-08 16:43:46.196,2021-09-05 22:37:57.652,2021-09-05 22:37:57.208,,0.0,1.05,1,2021-09-09 19:00:00.000,2021-09-10 19:23:01.000
2573,120185,Murphy Express,Murphy Express,,1841 Martin Luther King Blvd,Savanne Rd,Houma,New Orleans,LA,70360,29.626791,-90.761939,N,N,N,2021-09-08 17:45:20.099,2021-09-08 17:45:20.099,2021-09-08 17:45:20.099,,0.0,0.5,1,2021-09-09 18:00:00.000,2021-09-10 19:23:01.000
2574,145235,Conoco,Conoco,J & N Truck Stop,9706 E Main St,Clendenning Rd,Houma,New Orleans,LA,70363,29.587116912233,-90.668706893921,Y,N,N,2021-09-08 14:01:42.488,2021-09-07 01:12:59.083,2021-09-06 15:30:06.555,,0.0,1.66,1,2021-09-09 19:00:00.000,2021-09-10 19:23:01.000
2575,174815,Chevron,Chevron,,2073 Grand Caillou Rd,W Woodlawn Ranch Rd,Houma,New Orleans,LA,70363,29.554588,-90.679731,N,N,N,2021-09-03 23:02:32.734,2021-09-03 23:02:34.234,2021-09-03 23:02:33.785,,0.0,2.27,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2576,166358,Ashland Mini Mart,,,3729 Grand Caillou Rd,Graham Dr,Houma,New Orleans,LA,70363,29.504771,-90.67589,Y,Y,Y,2021-09-03 02:14:17.957,,,,0.0,1.02,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2577,142040,Shop Rite,,,1037 Grand Caillou Rd,Elysian Dr,Houma,New Orleans,LA,70363,29.5804358,-90.6921256,N,N,Y,2021-09-04 17:19:10.891,2021-09-04 17:19:10.891,,,0.0,1.02,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2578,134641,Texaco,Texaco,,551 South Van Ave,Industrial Blvd,Houma,New Orleans,LA,70363,29.577002837331,-90.710238218308,N,N,N,2021-09-03 12:27:25.822,2021-09-03 12:27:25.822,2021-09-03 12:27:25.822,,0.0,5.93,2,2021-09-09 21:00:00.000,2021-09-10 19:23:01.000
2579,134182,CITGO,CITGO,Prospect Station,1444 Prospect Blvd,Coteau Rd,Houma,New Orleans,LA,70364,29.608847,-90.66787,N,N,N,2021-09-03 21:42:06.028,2021-09-03 21:42:06.028,2021-09-03 21:42:06.028,,0.0,0.65,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2580,132001,BJ's Country Corner,,,6460 W Main St,Ziegler Ave,Houma,New Orleans,LA,70364,29.62149158787,-90.749484300613,N,N,Y,2021-09-04 22:13:19.227,2021-09-04 22:13:19.228,,,0.0,1.02,1,2021-09-09 22:00:00.000,2021-09-10 19:23:01.000
2581,165975,BJ's Country Corner,,,2846 Bayou Blue Rd,Country Estates Dr,Houma,New Orleans,LA,70364,29.675229,-90.732265,N,N,Y,2021-09-06 14:47:48.499,2021-09-06 14:47:48.499,,,0.0,0.88,1,2021-09-09 21:00:00.000,2021-09-10 19:23:01.000
2582,117820,Quick Zone,,,1422 W Tunnel Blvd,S Hollywood Rd,Houma,New Orleans,LA,70364,29.605261857925,-90.74565410614,Y,Y,Y,2021-09-07 11:41:35.239,2021-09-07 11:41:35.769,,,0.0,2.62,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2583,117083,Texaco,Texaco,,6459 W Park Ave ,Colonial Acres Dr,Houma,New Orleans,LA,70364,29.622968,-90.7494554,Y,Y,N,2021-09-06 16:57:36.481,2021-09-06 13:01:15.093,2021-09-06 03:25:48.413,,0.0,1.1,1,2021-09-09 22:00:00.000,2021-09-10 19:23:01.000
2584,117822,Tunnel Express,,,1400 E Tunnel Blvd ,Odette St,Houma,New Orleans,LA,70364,29.5875481,-90.7061495,N,N,N,2021-09-04 22:20:46.880,2021-09-04 22:20:47.660,2021-09-04 22:20:47.292,,0.0,1.02,1,2021-09-09 20:00:00.000,2021-09-10 19:23:01.000
2585,149959,Conoco,Conoco,,  2569 LA-1,  LA-398,Labadieville,New Orleans,LA,70372,29.832373,-90.944354,Y,Y,Y,2021-09-07 23:09:56.680,2021-09-05 17:26:19.325,2021-09-05 17:26:18.658,,0.0,6.05,2,2021-09-09 15:00:00.000,2021-09-10 19:23:01.000
2586,167560,Jimmy's,,,13019 W Main St,W 5th St,Larose,New Orleans,LA,70373,29.568152,-90.381802,N,N,Y,2021-09-01 17:33:13.035,2021-09-01 17:33:13.035,,,0.0,1.75,1,2021-09-09 13:00:00.000,2021-09-10 19:23:01.000
2587,165832,Texaco,Texaco,,1114 Crescent Ave,Comeaux Dr,Lockport,New Orleans,LA,70374,29.639034,-90.535468,N,N,Y,2021-09-07 21:42:25.674,2021-09-07 21:42:25.673,,,0.0,1.02,1,2021-09-08 21:00:00.000,2021-09-10 19:23:01.000
2588,185846,EZ STOP,,,3893-3897 LA-1,Ayo St,Raceland,New Orleans,LA,70394,29.728558911004,-90.602814406157,N,N,Y,2021-09-05 20:48:43.370,2021-09-05 20:48:44.327,,,0.0,2.0,1,2021-09-09 20:00:00.000,2021-09-10 19:23:01.000
2589,152244,Acadia,,,Burlington Ct,W Main St,Schriever,New Orleans,LA,70395,29.744808,-90.812498,N,N,Y,2021-09-04 16:43:11.873,2021-09-04 16:43:11.873,,,0.0,1.58,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2590,152616,Chevron,Chevron,, US-190,Morris Rd,Hammond,New Orleans,LA,70401,30.508452,-90.445495,N,N,N,2021-09-06 18:59:42.454,2021-09-06 18:59:44.793,2021-09-06 18:59:44.044,,0.0,1.27,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2591,167749,Quinn's Service Station,,,311 W Thomas St,S Spruce St,Hammond,New Orleans,LA,70401,30.502933,-90.46531,Y,Y,N,2021-09-04 17:22:59.451,2021-09-04 01:03:45.772,2021-09-04 01:03:44.353,,0.0,0.85,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2592,141971,One Stop,,,7144 Greenwell Springs Rd,Victoria Dr,Baton Rouge,Baton Rouge,LA,70805,30.474225736237,-91.117805242538,N,Y,Y,2021-08-31 18:52:29.744,,,,0.0,1.23,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2593,79133,Chevron,Chevron,Lobdell Superstore,7500 Florida Blvd,Lobdell Ave,Baton Rouge,Baton Rouge,LA,70806,30.451485381019,-91.111850738525,N,Y,N,2021-09-07 12:53:54.105,2021-09-07 12:53:54.104,2021-09-07 12:53:54.104,,0.0,1.64,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2594,79136,Exxon,Exxon,Circle K,5295 Highland Rd,Lee Dr,Baton Rouge,Baton Rouge,LA,70808,30.393959,-91.159849,N,N,Y,2021-09-04 22:55:40.879,2021-09-04 22:55:40.879,2019-07-16 00:57:31.710,,0.0,2.15,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2595,50705,Mobil,Mobil,B-Quik (Benny's),4105 Perkins Rd,Valley St,Baton Rouge,Baton Rouge,LA,70808,30.418831347886,-91.147491931915,Y,Y,Y,2021-09-10 16:28:42.893,2021-09-10 16:28:43.582,2021-09-10 16:28:44.382,2.89,4.0,4.31,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2596,177446,Exxon,,Circle K,8885 Highland Rd,Staring Ln,Baton Rouge,Baton Rouge,LA,70808-6855,30.369191096592,-91.123008728027,Y,Y,Y,2021-09-09 00:19:18.320,2021-09-09 00:19:18.321,2021-09-09 00:19:18.321,2.76,2.0,1.78,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2597,100392,Shell,Shell,Circle K,3289 Highland Rd,E State St,Baton Rouge,Baton Rouge,LA,70808,30.418577,-91.176148,Y,Y,Y,2021-09-09 02:33:40.234,2021-09-09 02:33:40.921,,2.76,2.0,0.59,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2598,40256,Marathon,Marathon,,7133 Siegen Ln,Reiger Rd,Baton Rouge,Baton Rouge,LA,70809,30.384463435084,-91.064257621765,Y,Y,Y,2021-09-10 18:00:55.611,2021-09-10 18:00:57.010,2021-09-08 16:02:12.958,2.89,4.0,1.78,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2599,32344,RaceTrac,RaceTrac,Store  492,4665 Essen Ln,Essen Park,Baton Rouge,Baton Rouge,LA,70809,30.405766673726,-91.102452278137,Y,Y,Y,2021-09-10 18:33:05.587,2021-09-10 18:33:05.587,2021-09-10 18:33:05.587,2.69,1.0,3.11,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2600,69357,Chevron,Texaco,,17752 Highland Rd,Highlandia Dr,Baton Rouge,Baton Rouge,LA,70810,30.345065198281,-91.031255722046,Y,Y,Y,2021-09-08 22:36:14.211,2021-09-07 00:56:18.147,2021-09-06 17:10:20.917,2.99,5.0,1.11,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2601,50722,Shell,Shell,,11440 Perkins Rd,Oakdale Dr,Baton Rouge,Baton Rouge,LA,70810,30.372747,-91.087683,Y,Y,Y,2021-09-10 00:28:29.841,2021-09-08 22:44:33.297,,2.89,4.0,0.99,1,2021-09-09 22:00:00.000,2021-09-10 19:23:01.000
2602,108663,Exxon,Exxon,Brothers,9410 Greenwell Springs Rd,Monterrey Dr,Baton Rouge,Baton Rouge,LA,70814,30.485019150196,-91.083320081234,N,Y,Y,2021-09-04 19:05:21.830,2021-09-06 19:50:18.853,2021-09-03 01:45:08.593,,0.0,1.07,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2603,142085,Chevron,Chevron,LA Food Mart,10000 Florida Blvd,Sharp Rd,Baton Rouge,Baton Rouge,LA,70815,30.455998732598,-91.07241153717,Y,Y,Y,2021-09-10 00:44:30.055,2021-09-10 00:44:30.339,,,0.0,1.11,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2604,193081,RaceTrac,RaceTrac,,8008 Airline Hwy,Tom Dr,Baton Rouge,Baton Rouge,LA,70815,30.465713,-91.10578,Y,Y,Y,2021-09-07 20:34:44.319,2021-09-07 20:34:44.320,2021-09-07 20:34:44.320,,0.0,2.71,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2605,87476,Exxon,Exxon,Jiffy Mart,12924 Coursey Blvd,Stumberg Ln,Baton Rouge,Baton Rouge,LA,70816,30.409930534507,-91.035590171814,Y,Y,Y,2021-09-08 22:26:00.056,2021-09-08 22:26:00.056,,2.73,2.0,1.81,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2606,114908,Exxon,Exxon,Brothers Food Mart,13289 Old Hammond Hwy,S Flannery Rd,Baton Rouge,Baton Rouge,LA,70816,30.445533541513,-91.034452915192,Y,Y,Y,2021-09-07 14:31:24.106,2021-09-06 17:13:09.206,2021-09-06 17:13:08.707,2.79,3.0,1.35,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2607,186805,Murphy USA,Murphy USA,,2211 O'Neal Ln,Hewwood Ave,Baton Rouge,Baton Rouge,LA,70816,30.437049,-91.007118,Y,Y,Y,2021-09-10 01:15:19.990,2021-09-10 01:15:20.996,2021-09-10 01:15:20.548,2.68,1.0,0.94,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2608,185765,Walmart Neighborhood Market,Walmart,,11510 Coursey Blvd,S Sherwood Forest Blvd,Baton Rouge,Baton Rouge,LA,70816,30.410883,-91.05425,Y,Y,Y,2021-09-09 22:05:30.877,2021-09-09 22:05:30.877,2021-09-09 22:05:30.876,2.53,1.0,1.44,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2609,17303,Shell,Shell,,5055 Jones Creek Rd,Coursey Blvd,Baton Rouge,Baton Rouge,LA,70817,30.408061445634,-91.015720367432,N,Y,Y,2021-09-08 22:29:11.216,2021-09-08 18:23:44.069,2021-09-09 13:02:25.719,2.59,1.0,1.23,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2610,20233,Shell,Shell,Romero's Food Mart 1,13921 Joor Rd,Core Ln,Central,Baton Rouge,LA,70818,30.57634,-91.04747,Y,Y,Y,2021-09-04 19:26:51.206,2021-09-03 17:02:15.525,,2.95,5.0,6.05,2,2021-09-09 14:00:00.000,2021-09-10 19:23:01.000
2611,175623,Florida Discount,,,14869 Florida Blvd,Fountainbleau DR,Baton Rouge,Baton Rouge,LA,70819,30.464493,-91.020656,Y,Y,Y,2021-09-08 13:03:15.183,2021-09-08 13:03:17.509,2021-09-08 13:03:15.735,,0.0,1.56,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2612,124021,Circle K,Circle K,,1829 Brightside Dr,Brightside View Dr,Baton Rouge,Baton Rouge,LA,70820,30.388378323013,-91.179238557816,N,Y,Y,2021-09-09 16:04:46.529,2021-09-08 16:40:57.170,2021-09-08 16:40:55.802,2.70,2.0,4.13,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2613,141838,CITGO,CITGO,Dixie Mart,2199 Beech St,2nd St,Arcadia,Shreveport,LA,71001,32.551026022719,-92.923519313335,Y,Y,Y,,,,,0.0,1.0,1,2021-09-08 14:00:00.000,2021-09-10 19:23:01.000
2614,162114,Murphy Bros. Fuel Center,,,3572 2nd St,Crawford St,Arcadia,Shreveport,LA,71001,32.556783514676,-92.937544584274,Y,Y,Y,,,,,0.0,1.02,1,2021-09-09 01:00:00.000,2021-09-10 19:23:01.000
2615,81756,Brookshire's,Brookshire's,,6280 LA-3,Burt Blvd,Benton,Shreveport,LA,71006-3492,32.678383612229,-93.745645880699,Y,Y,Y,2021-08-31 22:46:00.452,2021-08-31 22:46:00.451,,,0.0,1.02,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2616,141843,CITGO,CITGO,Dixie Mart,6296 LA-3,Burt Blvd,Benton,Shreveport,LA,71006,32.678976620776,-93.74564319849,Y,Y,Y,,,,2.75,2.0,1.02,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2617,141844,Willow Chute,CITGO,,4721 Palmetto Rd,Linton Rd,Benton,Shreveport,LA,71006-9731,32.637293889332,-93.713158965111,Y,Y,Y,,,,,0.0,1.09,1,2021-09-09 15:00:00.000,2021-09-10 19:23:01.000
2618,63123,Shell,Shell,Circle K,5020 US-80,Chandler Rd,Haughton,Shreveport,LA,71037-7920,32.555844179451,-93.55830296874,Y,Y,Y,2021-09-04 01:13:31.260,2021-09-04 01:13:31.260,2021-05-20 14:36:44.842,2.65,1.0,0.67,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2619,141812,CITGO,CITGO,Dixie Mart  9,10077 US-79,LA-2 Alt,Haynesville,Shreveport,LA,71038,32.962833990321,-93.139831423759,Y,Y,Y,,,,,0.0,4.02,1,2021-09-08 16:00:00.000,2021-09-10 19:23:01.000
2620,146520,Elbert's,,,20243 US-71,Red Bud St,Ida,Shreveport,LA,71044-8888,33.017405219552,-93.890631347895,Y,Y,Y,,,,,0.0,,0,,2021-09-10 19:23:01.000
2621,146234,Chevron,Chevron,,796 Washington Ave,Jenkins St,Mansfield,Shreveport,LA,71052-3718,32.028842293188,-93.71359616518,Y,Y,Y,,,,2.96,5.0,1.02,1,2021-09-09 22:00:00.000,2021-09-10 19:23:01.000
2622,87314,Shell,Shell,,12091 LA-70 E,LA-3125,Convent,New Orleans,LA,70723,30.109234023461,-90.873026847839,N,Y,Y,2021-09-05 03:03:40.909,2021-09-04 16:10:06.913,2021-09-04 16:10:06.913,2.89,4.0,4.03,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2623,133558,Chevron,Chevron,,1410 N Range Rd,Cockerham Rd,Denham Springs,Baton Rouge,LA,70726,30.501410398505,-90.956100225449,N,Y,N,2021-09-06 03:06:02.343,2021-09-06 03:06:05.618,2021-09-04 23:50:23.287,,0.0,1.43,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2624,148246,Sam's Club,Sam's Club,,201 Bass Pro Blvd,Range Ave ,Denham Springs,Baton Rouge,LA,70726,30.450777838715,-90.965729355812,Y,Y,N,2021-09-09 00:14:30.439,2021-09-09 00:14:33.130,2021-09-09 00:14:34.008,2.40,1.0,1.45,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2625,154785,S & Z Discount,,,2452 Florida Blvd SW,S River Rd,Denham Springs,Baton Rouge,LA,70726,30.464132,-90.97548,N,N,Y,2021-09-01 03:48:42.034,2021-09-01 03:48:42.034,,,0.0,0.9,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2626,91686,Best Stop,,Best Stop 12,15250 LA-16,LA-444,French Settlement,Baton Rouge,LA,70733,30.291021,-90.793402,N,Y,N,2021-09-03 13:17:41.421,2021-09-03 13:17:41.421,2021-09-03 13:17:41.420,,0.0,1.0,1,2021-09-09 21:00:00.000,2021-09-10 19:23:01.000
2627,97146,Exxon,Exxon,Mission ,13475 LA-73,Mission St  ,Geismar,Baton Rouge,LA,70734,30.267626,-90.987384,N,N,N,2021-09-05 20:57:35.254,2021-09-05 20:57:35.254,2021-09-05 20:57:35.254,2.79,3.0,1.4,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2628,140561,RaceTrac,RaceTrac,,13474 La 73,C Braud Rd,Geismar,Baton Rouge,LA,70734,30.267273644447,-90.987028777599,Y,Y,Y,2021-09-10 17:16:12.654,2021-09-10 17:16:12.654,2021-09-10 17:16:12.654,2.71,2.0,1.0,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2629,107946,Sunoco,Sunoco,Lone Oak Grocery ,13142 LA-73,John St,Geismar,Baton Rouge,LA,70734,30.258214626859,-90.988640785217,Y,Y,N,2021-09-05 20:58:58.461,2021-09-05 20:58:58.461,2021-09-02 03:22:06.691,,0.0,2.42,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2630,78798,Oak Terrace Fuel,,Oak Terrace Service,1011 S Burnside Ave,W Worthy St,Gonzales,Baton Rouge,LA,70737,30.225353909945,-90.921011567116,N,Y,Y,2021-09-05 22:53:53.715,2021-09-05 13:33:05.309,2021-09-05 13:33:05.309,,0.0,1.36,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2631,137609,Shell,Shell,Big River,1008 S Burnside Ave,E Worthey St,Gonzales,Baton Rouge,LA,70737,30.225187,-90.920057,Y,Y,Y,2021-09-06 16:45:03.107,2021-09-06 16:45:03.107,2021-09-06 16:45:03.107,2.93,4.0,2.0,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
2632,166666,Sunoco,Sunoco,,28316 LA-441  ,James Chapel Rd N,Holden,Baton Rouge,LA,70744,30.479718,-90.644224,N,N,N,2021-09-01 14:40:27.291,2021-09-01 14:40:28.254,2021-09-01 14:40:27.787,,0.0,1.02,1,2021-09-09 21:00:00.000,2021-09-10 19:23:01.000
2633,121545,Main Street Market,Valero,,1511 Charter St ,Market St,Jackson,Baton Rouge,LA,70748,30.837556522349,-91.217234730721,N,Y,N,2021-09-04 14:19:51.645,2021-09-04 14:19:53.603,2021-09-04 14:19:52.777,,0.0,2.02,1,2021-09-09 16:00:00.000,2021-09-10 19:23:01.000
